Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,accident_category,manufacturer,model
1,93.56669910399216,13.240843205690211,74.1478859760656,67.83442867302958,3.4281737159081227,89.17394491846188,104.0700586737442,-7.162576133965303,6.73454613909658,737,1,-1.02607661601745,25,9.523033110863352,0.9944708565991878,-0.627164811061343,-8.64755560356387,-4.27254155962554,-6.14619768155559,0.0426538008367252,-0.0083426181956315,0.0025673500084983,-0.059442498302564,0.0930812832696189,0.041828712850406,35.048223257358615,-0.3483307553055397,44.40438569934364,46809101293.911285,672.7618612586567,254.0372934217287,-39.38926204266952,120.36422047197982,33.08121459050013,526316399385.2407,841.993176666873,349.9337768560835,2,1365,128,77.74396771285868,8.536494763656249,9.650275661739824,1.2229344807030973,15,1996,796,41.43884862187976,4.994448745969121,5.086651532194004,4.6596109285749385,21,VIN_1,2,Tesla,Model 3
2,93.56669910399216,13.240843205690211,74.1478859760656,67.83442867302958,3.4281737159081227,89.17394491846188,104.0700586737442,-7.162576133965303,6.73454613909658,737,1,-1.02607661601745,25,9.523033110863352,0.9944708565991878,-0.627164811061343,-8.64755560356387,-4.27254155962554,-6.14619768155559,0.0426538008367252,-0.0083426181956315,0.0025673500084983,-0.059442498302564,0.0930812832696189,0.041828712850406,35.048223257358615,-0.3483307553055397,44.40438569934364,46809101293.911285,672.7618612586567,254.0372934217287,-39.38926204266952,120.36422047197982,33.08121459050013,526316399385.2407,841.993176666873,349.9337768560835,2,1365,128,77.74396771285868,8.536494763656249,9.650275661739824,1.2229344807030973,15,1996,796,41.43884862187976,4.994448745969121,5.086651532194004,4.6596109285749385,21,VIN_1,2,Tesla,Model 3
3,46.08226578352813,22.216460842681258,18.5641550442153,68.53744768820958,23.103688130560077,20.44838040524085,167.7926057989472,-21.46370349265232,-9.01843989028455,431,0,-2.0577594499095264,808,-5.965661846769203,-7.8524803641653085,-9.808613914038428,1.732533736851046,0.3605760428995204,-8.00441581063833,0.0125493387868733,-0.0620968424261057,-0.0762021467949263,0.0164464349092828,-0.0793267395862084,-0.0459743316577002,-4.412617116693497,63.27870195419109,14.293936781693006,737204798253.4135,958.9180990335476,61.928594039017405,-63.523541761963294,123.31029871157938,29.56156281397983,484112494307.8468,566.5101226404107,25.41477872456637,27,1793,182,158.104435288522,0.841468747181725,8.517783181744528,3.0820061501416154,38,428,1723,63.970063822920494,5.533830967782178,7.453100950042892,9.31278872270828,67,VIN_1,0,Tesla,Model 3
4,76.57446060002312,-11.7484655019124,82.12203530236974,23.058839358486505,42.45573005633304,89.366262891889,161.79826874524878,-43.24533786505532,15.900441942231057,309,0,2.203917769348811,157,-8.678041230283762,-7.587795381480586,-0.443545203322957,-0.033225673932435,-1.6898003515615674,2.8405116755994726,0.0768243988755738,-0.0897953738200742,-0.0536107916237416,0.0436148051374343,0.0504527173336895,-0.0901228492457282,25.950873247691437,125.45100099987178,42.07688634581302,176582288595.35046,471.27905320345707,188.7715549397109,-62.175138161973805,174.21650211858565,16.48235383100753,937672919249.405,710.5247643791216,21.52171497328652,12,382,21,28.061574189715355,5.961535314288674,6.408928392522927,5.163636643583898,49,1790,337,66.97461838714851,8.049739591444114,1.093743186609204,7.722363038153005,76,VIN_1,0,Tesla,Model 3
5,71.1222868773197,0.059812525567672,93.99001416432718,57.11007702802131,45.67628379108128,1.1232266701504123,162.81244476813407,-29.73635264374072,18.45541023350691,965,0,3.653789050150513,362,3.044355139486436,-0.5786868717343729,5.235061743773638,-1.58704640448944,0.8467497118247795,-1.0396312144661763,0.0266281126573051,0.0326756849211536,0.0126421295689692,-0.0244589500723683,-0.0560429936674687,0.0606132268410343,46.54457295790883,-154.5353948197367,2.7124248842268663,812982891889.6019,662.3471630481997,288.72219622672213,71.07971815975822,81.33590374124589,10.94494506057756,326795700004.5236,738.1251284771257,252.6677979546957,13,371,697,148.73933606174126,6.873595975802545,0.4558962010562428,4.90272807561746,11,485,495,185.7872912733657,8.823718969651297,9.70907536111772,8.254064375478897,40,VIN_1,0,Tesla,Model 3
6,32.316931507294164,-20.33386360488025,56.99718057669276,44.22904270020865,90.27491709989548,46.20152526625214,183.2676065796433,-35.6749163609944,23.43262175359073,554,0,-1.0181948597494213,117,-3.84745278349034,-7.869821945630637,7.6612303390581715,-4.267076894580322,6.672706015799147,-7.26685490485891,-0.0022829646834299,-0.0287120933395334,0.0933694552035911,-0.0131962816341637,-0.0786138343917678,-0.0381363849305162,44.76783768310483,-18.742423610223145,32.11838652689362,24216784891.13255,858.3286109688734,78.24571558825662,-39.94542496354537,1.6506639302029953,39.40578291742267,504899503977.0699,98.07358846345748,176.4351140684487,13,246,1720,194.025778652117,2.0395718221613377,5.82670252729319,2.8355917012568157,11,664,1747,19.37944508380076,8.811858819898205,6.424921690853852,4.905730272753257,96,VIN_1,0,Tesla,Model 3
7,2.6974765790865995,18.277821226810225,57.796850762238485,50.58003263924863,66.42105345502861,7.15694130107326,69.42566504543201,26.02698011059856,-3.384007450925502,265,0,0.2606829059352815,429,-0.360895998239787,4.985820122460829,-2.763438415064474,9.483689760258637,4.079957165029114,1.1721180364264967,0.0503896285219681,-0.0839513203819369,0.003508840118156,0.0760261087405265,-0.0377847229179612,-0.0421710067625954,7.261711564987138,60.71181425484764,4.651149703996438,182959345975.09555,186.4105604193428,256.6305604247105,6.717516709083895,29.331069834026263,18.380877589699168,42121317360.85452,732.1891365819788,134.44403122782165,7,855,1661,179.272356687843,6.650462188188113,5.8174441360606535,0.0859683659904109,18,1898,1836,23.62075195398721,6.662117898480044,9.07509062061599,9.40799459763108,3,VIN_1,0,Tesla,Model 3
8,89.09771657864808,-35.22610858273958,22.22017229220684,1.8962209603491489,76.13473213418176,77.08074452515413,48.97830738473132,14.751396560793026,11.654999916104636,44,1,4.253179754031296,97,-8.386840643929169,9.118855725412292,-0.6914539602243259,1.0629691539117108,9.440456900153356,8.252481881851722,-0.0868156759062844,-0.0568655838359528,-0.0239247657789451,0.070945807238752,-0.0988350353570594,0.0027859723835372,60.280292445855366,148.1752376921266,37.78813962642816,724859381102.9786,722.7119549118457,325.0655803222989,-33.5491277708008,111.80011242288369,21.37812109145556,355836922467.813,860.2026489383189,106.7804326088476,46,1943,1972,134.1477446158269,4.744020570519415,1.1198170030289123,3.909011986062647,29,1000,443,74.1917473381041,7.429375897437918,3.65729920877502,9.804085809538687,34,VIN_1,0,Tesla,Model 3
9,93.8897779152134,32.83636443529716,22.028710770043386,90.18785339920731,73.13373949219327,74.61793048381251,41.30313137146231,-22.56795572266651,3.666075603453237,592,0,7.212200408286545,821,9.714101736136245,-5.390337266760328,-5.281025459641482,1.3887851953002688,-5.155075528855821,-9.213770779475334,-0.0265398525653382,-0.0568032119041051,0.0501689749582768,0.0018603551775319,-0.0593450830853208,0.0612339955921633,19.222239774988296,-67.826352617362,32.128033359183284,53572134929.56814,513.2531630634825,143.99047161517385,-4.804463592130176,143.9947066586983,6.539368560480763,961008440697.1556,651.5449759190514,120.0409732711326,19,62,1769,180.81129028882327,4.796805766689317,0.051146764360076,1.453088455653142,33,994,1523,100.51089749263248,1.3396898190833784,6.386809676166952,1.542411591345274,7,VIN_1,0,Tesla,Model 3
10,91.68727543594864,-2.15202525636073,61.246677726631326,4.337793233462972,38.715888982543554,85.39091609115376,39.871716026112125,47.49283742508035,13.90408679654287,319,0,-0.4880281174986471,16,-1.6220564368388946,-8.376140060552132,-7.492660193688694,8.507395770275778,3.4795329906756045,-9.032610751404386,0.0296036222359862,-0.0609001400085594,-0.0515839216756327,-0.0675898770505839,0.009925339657373,0.0347819602020736,88.41377978247354,-112.23137021790365,30.030200678619373,976312964474.6332,788.7508579748772,42.97779403649369,44.44202738174428,69.72154201775695,5.962365743899955,351869839842.6384,741.075112297172,299.07062496578004,48,1703,1610,165.59304591141895,5.325512816227704,7.35171726798689,1.8015516020891065,17,912,1765,40.8517143820889,5.429640421880109,5.658242554006452,8.56579135318788,27,VIN_1,0,Tesla,Model 3
11,40.70439055111217,30.68078657607687,13.98512145734191,3.98566044471228,56.45866548131012,16.530089640273836,139.75332931163103,45.18179540454646,27.39880597606158,165,0,5.477498484056406,69,6.671017082150424,7.132565520599854,6.294990824975017,4.798514005077408,-5.307697771893372,1.924367297981448,0.0923738946379023,-0.034818381884594,-0.0650918192548068,-0.0899490988445027,-0.0532576110265247,-0.0474053022237691,72.18427366634123,-18.184073647119533,21.07216408154217,48760311751.22003,888.5069855393009,239.69323032474568,-28.338190127050936,143.51426407276847,0.8920183170328944,28779160871.97392,774.7884474977326,14.19554327021924,30,1142,441,21.184379317239955,2.619688798931188,0.1154722035940603,8.918751754137638,5,837,917,151.51707524573064,0.5964200580297818,2.2657011648075653,0.977226829408704,66,VIN_1,0,Tesla,Model 3
12,56.15095852079405,5.373977554533198,40.340069735159865,35.949708847952344,92.84221530437424,57.6512730572866,5.788361217170834,16.371509130359883,-26.899885733342117,813,1,-0.5591845543839629,22,-3.3676092499062644,2.1500672829282728,5.788306488708097,-1.921390716434868,-0.8869504169932618,-1.9504492495099248,0.0824277460500525,0.098217404513228,0.0334746639795366,-0.0774690828423896,0.0739776506754465,-0.0072896055318858,24.07439999695694,6.9632439684572205,38.86635452178104,917309694857.0476,247.18708511492736,325.0156080866685,-25.97798312833405,-4.252948663480197,32.166193512451585,249675455612.59665,890.3560991341411,325.40875351280533,18,1344,1569,85.52077792416787,4.422088839294825,2.2204660856227254,2.4710895167041445,5,1612,784,133.7564841640005,3.682646776012079,9.794995911506202,0.0211776402860763,31,VIN_1,0,Tesla,Model 3
13,81.0998892189105,-20.181631257914425,39.90341321560352,64.05590722056779,2.1749994798136663,53.28262642390784,28.7332748599586,20.58959449127468,10.387550269498064,759,0,-3.753437752159384,636,7.999651261654076,-5.317339085869699,7.6966784260615775,-9.452290529215004,-8.260129673313855,-6.233321380598225,-0.0189403640322048,0.0090172419737907,-0.0229512815677657,-0.042543582221695,-0.0519140010469262,-0.0181665264376334,3.7969907802547738,1.357382021860445,33.00037092806129,888184509370.5637,728.7731385636096,131.49882367359476,-40.53124761915716,-0.1658410130173138,29.38026036899975,993492563563.3306,819.9053838809958,315.15674384209416,47,1884,90,45.35024744996683,5.119837474595266,0.919284386668302,8.664816787718275,25,1442,103,1.3364290316496774,4.671744931321427,4.515202524946184,9.437906152804867,46,VIN_1,0,Tesla,Model 3
14,52.611159251469154,24.051813078523224,11.1630246734965,69.925084976278,49.30136149436901,58.45928805870515,78.18467128301121,-23.975929104693293,-16.911566117699202,677,0,-8.17643072394854,919,-7.32729278539952,5.493426736445716,-2.7034322220324247,5.652566503109082,1.9777975718104184,8.418855467071609,-0.0018045686082797,0.0360661345630048,0.0625582293929125,0.0767266323435262,-0.0796309034285221,0.0555463188179548,-22.709201879457424,165.40372523377516,15.14413672554169,497470038909.1724,403.2219976209777,358.5782543404179,71.37825652151241,31.980878880223628,38.84505623935621,3180725041.784014,399.9294347753776,342.225967774178,49,1546,1376,118.80669352730078,2.7418114169176317,0.865068453374187,2.9127673169704926,18,965,270,194.51456153995545,8.535965721116915,1.5334024459354134,9.961952885675483,77,VIN_1,0,Tesla,Model 3
15,53.80916735900977,-25.659524666689308,5.34909033974923,2.797754595603996,97.70087370140791,52.428374350733385,155.57817933001226,-11.334866561632282,-9.835611860721492,48,1,-3.966739415319061,209,5.41605950076738,-3.1311770011504203,9.717151058460187,-6.352637335678104,-2.613604245607397,-2.756990433143054,-0.0278392495373459,0.0632400290264396,0.0815435036646628,-0.0270278961101778,-0.0938034637370955,-0.030813971433101,11.290984522481224,-71.51078403035909,33.07962529123171,15446621229.927065,675.650852616555,167.83093236000937,68.49007093610507,52.66643833076296,7.935209508852897,780985328353.6995,509.2486805527609,298.518282016505,31,1622,1042,96.93508263342945,9.281682760615396,1.1851606611841636,1.8349237564161716,39,562,1354,125.6520373333308,7.77632916390248,9.30047638887736,3.469714971014338,42,VIN_1,0,Tesla,Model 3
16,86.32249040514647,35.10316293206452,34.73547166240035,48.14705190071557,8.128749254340374,95.19221864218498,31.45795101877937,30.25723708847785,26.703245722102068,967,0,4.362579325310531,82,2.5734171475870014,-3.518315479590129,-7.57702367395257,-9.372484131532904,4.857911317647872,8.966551509481672,-0.081577167594619,-0.080699998887226,-0.016558993468487,-0.0449935727551287,-0.025175521259297,0.0491463319570519,32.95862062018939,117.56226177153404,24.849534170958943,241383299815.30457,418.08637041244776,296.2795319294236,-24.911593495416295,118.5426034835026,8.291631145264915,627429043898.592,565.3540763112014,0.8462703642469771,31,1985,266,154.5188660786017,6.655744037942882,8.605669869540822,9.22019025795392,46,1860,1145,61.371553650293095,0.145516793541639,7.994677163640867,4.857592042842467,55,VIN_1,0,Tesla,Model 3
17,96.80801496137563,-8.214007700611312,77.10852520252126,28.484658996487425,98.44954928076716,61.825655642867424,181.55611249818563,-29.02630586592785,22.53366247265596,507,1,7.757683235627091,724,-3.820539400687744,8.17228648845894,-4.591312571122817,9.091011061636507,3.516800728578652,3.6190360404394974,-0.0925595113452893,-0.0932432911855699,-0.0813819506228947,0.0463715301051009,0.0286870215147635,-0.0897283489223977,-31.83000159906753,-139.9979905381799,34.21794576257993,423712552738.962,216.4679071973761,261.6536568373683,71.86915530084306,3.0572929083860743,42.07985820742048,522165504547.0999,391.47516211969855,219.3928835319208,34,1591,1934,143.8578487462026,9.795512253791411,5.847706497002529,8.325286543928712,45,152,1454,72.57308205203779,6.7748247966036965,7.6538070030187395,2.7086921371095265,96,VIN_1,0,Tesla,Model 3
18,72.99443722899301,3.7932317132658326,32.28134036290565,85.48320165139918,97.64917010932284,55.930997181869046,64.54625362552713,-8.432695147664518,23.462728754019142,770,1,5.810863809710888,713,1.175327093057204,6.512628401050172,3.8796006824594382,-0.6315219878182674,7.390691172162938,-5.982614535276891,-0.0444541758443922,0.0107626394750323,-0.0694323883461883,-0.0556141435073193,0.0230243200746986,0.0425996576527228,78.70878973741634,9.836713108774347,39.34291813490541,729016793076.3649,177.04940892165533,259.17036173272135,-76.2985059332145,-8.025972287074296,46.904073784276825,72158586362.6367,547.8368951482389,300.77994261115066,34,1346,1848,70.46342449646042,2.693628443080593,5.983844636272,7.796886379855988,41,620,87,92.13241713542897,7.145426430878112,0.6093512656047984,6.8662236074229845,30,VIN_1,0,Tesla,Model 3
19,67.96704957718701,24.607836210931723,14.063188604480304,24.49227071583457,10.464434884796026,84.79114382820228,82.13376658187666,20.594562373265877,16.695454838601265,550,0,8.800298054126309,541,-8.799635237959457,0.4012638725639412,-0.0488708089683243,8.806518000911318,2.600507619474968,-4.140947128051082,-0.0739569289565237,0.0232842168674452,-0.0635178663486557,0.046407134083013,0.030419890830152,-0.0992507725028778,87.50840339305236,167.96446597000636,21.04061046929931,955998119105.6812,394.6554252848805,33.2881995256684,86.95184482496131,132.20260944427736,33.87494662653555,669145639955.2687,773.7663491553296,240.24966790659397,19,1034,1160,174.55736040524005,0.6164008301064583,8.394488197573152,7.030289168066429,41,854,224,95.0053968198978,1.1060572407778324,6.728951705190067,6.876146822424851,8,VIN_1,0,Tesla,Model 3
20,6.530012523868233,43.16753600769656,90.45398265337874,93.05773893988368,71.0319440369723,70.08673119795269,162.0460990413574,-27.6654449194518,13.317394568034572,308,0,8.26603628485746,743,-3.138986505375612,-4.466696780894135,-9.7708382587418,-7.167315647296844,3.093852972494453,4.773103928177612,0.0444558404601758,-0.0506070892976645,0.0840392732212886,0.0968195408300146,-0.0153576361853949,-0.0267202163845265,-53.5815493145887,-140.3378322841348,44.16632619824613,590860461029.1294,95.42209765771226,344.31880425411816,61.97150668192995,-64.70153965727016,24.32544057034801,821563360909.6277,322.36765217165475,84.07411141336613,19,264,1608,197.3557527913965,8.925230758861689,2.369370887935247,6.051041226355287,33,1762,121,19.647383843151967,9.838258394516178,6.504721455123246,7.884936638844983,24,VIN_1,0,Tesla,Model 3
21,95.80995446445952,-27.94512399615824,90.3033597253602,70.92460682829815,90.97506446822786,97.33619182607453,99.16848492608614,-17.188424349874218,-17.42798807937043,648,1,-7.4717172834937795,88,2.0699982290150043,-5.175573744437118,-7.663628454293763,-9.639319192967346,9.003165495068654,-4.47259988917688,-0.0069809191915802,-0.022702580867835,0.0475990481736423,-0.0511068530727069,0.0188288512425031,-0.0477921079780855,-86.10335844768738,169.87507327318264,9.834364245817111,119278135063.8353,661.147937989876,172.55978364432713,10.228902251422028,16.61113965805788,37.65496376502257,854982073326.1348,49.3265519913656,308.076538763275,20,1662,1349,37.86913218887238,3.518955451127272,7.79364079989187,5.8458042032639765,6,924,341,149.20908084121257,5.224033297374615,4.806717444685855,8.746672111482344,17,VIN_1,0,Tesla,Model 3
