Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,Country,Vehicle_Make,Vehicle_Model,Autonomy_Level,accident_category
13,28.383180078202997,32.135743421846,56.7722885441565,92.76784150611218,88.02192669233055,70.95878535008579,83.48206852894468,-19.54560087144509,19.70301388851216,368,1,-0.7320254908830073,40,7.118955658819949,-3.2058339486853926,5.780533335244284,-7.240579032656267,-5.242455220668738,2.18560617304545,-0.07894162838694299,-0.08738012008413541,-0.05799558191487857,-0.05932320816088901,0.042163842814987196,-0.07648127284828632,65.12658254587055,-117.5668956395043,30.382333031693264,103414742556.83751,995.9997836275999,151.06297331431853,39.99419261687848,-51.89915252415423,33.712446700941456,521420521982.85693,88.58989830739029,278.11146577467946,46,1783,882,94.25996086246013,5.133218303158804,4.574863695512892,0.3450847150891134,49,1849,59,85.63712541618027,2.613877537968252,0.46669960210727224,4.962833170308841,22,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
14,71.38323958701154,0.27993346533224184,94.66522599730635,55.71685495080758,47.72277534775085,18.029449335171556,156.38232708575518,0.21273157140561239,-14.978239751415357,500,1,-4.028518257532683,809,-5.1648043130185695,-9.048841116894746,-7.735851378523595,-7.769303519861619,-2.5747463268020487,-9.756116972336205,-0.08761451704126284,0.053019271492251635,0.04860004202551568,-0.0034495216709627685,0.06927508057437104,-0.030696243342161436,-60.836430253863426,50.93088513124994,47.9333177998162,723836571796.104,412.8079684168553,98.04305560853516,39.11843328628464,-72.85025562433833,19.087133322854566,342306764180.20966,48.313823461646585,5.974935820473761,7,770,663,95.99254192410874,0.44745646430301655,3.4394610374442482,8.14217461293074,0,1142,1705,85.02433720094069,8.11476477068234,7.842449290892574,0.9750501082103868,25,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
15,48.738254615899045,5.277842221254907,2.085208757748014,69.17375101483417,97.97297318460174,1.3504248776020966,79.82980287083615,-2.844849936391782,28.344922922754428,183,0,7.651970840683838,624,3.9801861305974136,-8.338111804711845,7.27830248362017,8.746623371671479,9.437917075845355,-0.04044823430237798,0.05423098243368815,-0.016794246472605384,0.05060336734543938,-0.01216244056742699,-0.07633746380221491,-0.04891023108260431,45.101269254136156,92.4218588663644,30.896140750188174,832134193919.2244,171.05485020386223,347.29044647654206,52.37946395914284,-178.80114576278635,35.539402182488935,736414593827.8999,149.42577125914846,325.55027193233997,3,712,1068,37.52324662800122,4.693719102448913,3.7835328364126597,3.21937676694417,42,1124,175,72.39421049999117,3.720994716506889,5.155069840347699,5.326149319736705,27,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
16,53.09200935995116,28.8104197004956,97.8780130238776,23.688857617224823,19.777064410588842,25.67277445880418,186.134433041322,3.5845701576713154,15.446903100518782,490,1,-0.36296169506122666,302,-8.480262745744714,-9.680766040491438,-2.7719511541940616,9.914554211722066,-5.331814587930803,-3.6759259668873057,-0.03798826460904921,-0.026833724018812122,0.031974129610386565,0.09936685336691911,0.08891240356561148,0.0928513796227084,65.52983629292243,150.49396761041692,41.674030829051034,560271846798.4113,206.27664241269116,6.777897198157641,41.99557270337402,162.62360353151507,31.78326882524213,157337627555.52393,937.164123536076,307.3133260550586,43,779,1797,51.25039357596491,6.850272086280047,0.9339707291497146,9.81512731931652,16,740,1930,174.23047121691806,6.788644237072533,4.371791572367424,5.597851747474733,92,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
17,24.96218638778026,-30.537932414849962,78.65188990853116,59.720383619079534,95.16630599667748,92.27212671655066,12.558384970962976,1.7870220682018285,-16.930114969767452,749,1,6.623359571907482,422,1.743060573087007,-5.868858485105404,1.0862749440913237,4.357959494234818,1.0020309008561838,-0.2628257306664423,-0.0770964179499202,0.03987390347863293,-0.05399141490274011,-0.0337382840607984,-0.017315334418730455,0.09861175885780249,-0.019970692088989495,-112.32737821347052,8.058530671289127,746855497757.0702,193.02923847391475,92.54493870009325,56.16785940701624,-131.93908881278585,9.61008858432703,620638304878.9976,618.2638469198612,284.174489453437,29,1954,724,51.53024432280229,9.857243065358645,5.288142306051778,9.170297827780892,9,1937,408,57.44256196229054,2.733551533339178,1.3223970668446505,1.1315245772664106,90,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
18,61.257363352387415,42.31015167030864,87.44784497927029,1.8852729549259206,84.11941244647737,88.94399149128353,87.79037746558411,-46.35331357147392,13.901560848528959,814,1,-7.270008646560293,522,7.243891727170144,0.22036522511780277,9.172691661198982,8.453655910166798,-6.251307328022884,-9.005099817634976,-0.01818395839082043,-0.09395651812893918,-0.045302949084758806,-0.02460463418297565,0.03120488261659174,0.04137482361983785,-6.295160039371126,101.51806335609598,9.975942521022201,909127158281.8099,149.87685577226196,254.6214810140211,-8.114380894161613,44.05643925796289,37.73355454206461,279337782089.4231,102.04415606912376,191.3162879542771,45,760,305,71.30393912683893,7.239002962900377,6.79237626781549,4.01898432480495,47,1154,444,75.2383347040548,5.0020531254384615,8.796481943716362,4.598262588850831,50,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
19,38.46809751074889,12.716792475074797,51.33061556516534,89.08984656701034,52.210361611043886,73.39031243845396,126.74096876135752,-10.613853132252459,10.816489064277604,826,0,-4.167014747746684,490,-0.30930046391867627,0.13085084216123022,-0.4696746663036482,1.7503628750381477,-4.2689762157518825,5.3820879488152045,-0.05777866708571658,-0.0494518875660148,0.019156499611387615,-0.08254087211010382,-0.03280292038566482,0.022781172417920353,34.78600130666739,155.13543624313667,25.507153643695947,12014953355.869678,588.3317434163125,52.25486448713088,0.28061309696717274,87.41528249796863,25.974090674299394,177042052387.21655,433.3581936447144,78.64785209733817,42,1305,1667,108.81994600526465,8.267121764023297,3.2908189158190315,7.225985890550516,0,727,574,116.3279480965206,8.005875634501827,7.12203564507851,0.9987144087147926,70,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
20,78.81930086967151,-29.287387481098246,46.690014972757034,60.20414304015807,3.9465205916594526,65.99201577809792,91.34955145644548,-27.833593548311097,4.680238627954161,713,1,-8.310175390103542,462,-8.385983761067708,6.86265841368569,9.831546874528861,-9.400134257990585,-6.622575869391982,-5.640461824089047,-0.015445352484855276,-0.09927526209159276,-0.04394429151717527,0.08325174795776466,0.003460464420288731,0.09713507477238081,-51.82671666967326,-22.42991969007224,35.96698201151553,921983289319.4619,802.5710151431841,103.36513846371916,-61.77411077494637,-159.62883711045507,24.879077933086208,449575235015.18665,654.0925462102854,332.47429597646726,40,479,1024,143.4594886900983,7.0719564134821224,6.9214657540500415,1.2027756089147346,0,557,1484,6.360527794010351,7.117685379906783,7.247649333249737,0.3324166755797697,37,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
21,4.72897753108803,-38.38046745105688,41.95943368007141,90.68993670502819,74.42583737508768,61.60528201703709,173.89465943892822,-40.38171989858888,1.213460834847556,263,1,-2.191333350884424,278,-5.746646183827677,7.037753628178347,2.590032410825536,-1.5131340038816958,3.27244967376428,3.4299242964796086,-0.05383658039763657,0.05984262866308318,-0.04435420389012845,0.011198575726073051,0.09426023044623341,-0.018630790030651337,-3.952378196111326,49.69778410881156,27.189981707819268,977790027347.3225,372.3459478866545,21.979595011922356,-27.916547224862896,34.70380098710717,43.91529917842956,592392549846.6698,531.2923965510635,341.3641827736048,32,1080,57,193.86972601415061,4.4132878795570365,4.852341339553416,6.054092734376621,37,67,945,177.78151106332243,3.0927788086910124,1.2135409896473326,4.5899636352038495,31,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
22,57.46732697315586,25.92614276897561,24.28258106877783,66.75623577573813,40.151833009179114,70.49279217796304,172.86416521156315,-14.941590236280945,8.417012776487958,426,0,0.6671771821252719,859,-6.082019397535898,9.383769761508606,-2.6970327168913233,2.6759643221502643,-4.1698332441209836,-4.703487761876373,-0.0014406684385372126,0.028023222742306425,-0.0738133605923031,-0.08313704443097787,0.017651604619035505,0.005162467137205334,-74.5347592345787,166.90491266021752,0.9534885354385791,535755407627.22644,843.6392870605592,196.94951681369741,6.747639809428037,-160.19826787557346,45.12573451708312,158514676473.64804,437.67921288931166,223.80430442832642,21,600,1475,78.27336160322338,0.529529876199345,4.258686568388478,9.28089448397868,27,413,1661,191.3584078907425,7.984699628053632,0.428323574481414,7.476073052309467,31,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
23,48.46762058478702,9.7308957308232,31.761148606736977,23.012826248797612,99.96094071579387,30.87883012748984,184.91356054843527,26.082869556079828,-27.219784429048183,262,1,-5.481993695323448,487,3.139735030367545,-8.519333755838865,-3.012981413611186,9.004210759956269,-7.888260205937801,6.574576841417329,0.011189266590445612,-0.01414043854102831,-0.06244285871336717,0.0466740924600042,0.05149822221298686,0.0842918640723882,20.983461537371838,-158.37586295638673,0.4465757329630671,697541911934.0187,283.1713273617512,153.5453317304119,-50.406114584874494,54.28288235191684,31.50202215620739,773881373696.1737,717.489409744862,292.7640327991761,7,1363,883,147.7034456070024,7.244619454437528,2.065149473516273,3.499649342955161,2,2,234,193.7199035311939,5.100525244252712,3.3272537106580637,7.267981316251521,56,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
24,92.3745916217613,-31.305258312378317,12.97511490450811,98.17075132579428,98.19491748024339,50.520476377748224,124.0189749842949,-1.752423001537494,-10.181099301171695,118,0,-8.652490556426155,686,-3.7945474761847153,-5.4792139293083375,-7.459344380806994,0.6637538244130585,-4.1277397823252375,2.9394438415544677,0.01852007127158513,0.044790717338866026,-0.08673427256436073,-0.025661423215008528,-0.012846066444649723,0.03783935784857434,-66.42641059873546,-17.382808229762446,17.537768618688272,281639978643.07385,685.6672775037392,257.7565202153667,66.95068207886453,164.12601264917578,20.791204363060263,445470893830.84875,823.5677243390487,327.67032079949894,34,342,985,123.82052720409416,0.6116960443084718,7.432694772031802,3.4619558958156462,36,1608,13,34.593889032006416,2.182684899613332,6.699198870335245,6.205913464250569,72,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
25,62.99352186478298,18.14186427345401,50.37573679246127,87.33032270727416,96.85398104367458,66.35275596280204,27.41904194229661,-44.35746628705073,-24.488173220564907,563,1,-2.483133168738463,590,-4.238517890514009,6.288518683511352,-2.3922669082893755,7.252958434336293,-1.2956671197987646,-9.312258764597942,0.09221656135697553,0.034844911932415346,-0.054205273986371566,0.038462487624937564,0.020578549039432098,-0.09766888052650363,-69.2432079650475,-64.80191952205192,29.611992718879282,923221368605.1763,73.85640837853047,5.4524720085645395,22.43010061127262,178.5959358801361,7.001097355683806,225852447291.30087,929.3818459145375,230.5228610314325,10,488,1145,97.68965130443735,3.0545364811612394,1.4819154271702384,9.406776754730666,17,21,1958,31.819534900015544,0.3473364705069226,6.933578468443517,5.264062094328602,54,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
26,93.08611976008562,16.728379265562154,50.04325911901588,12.931278016051184,88.10573063474236,54.61150723191014,0.289905581801575,-20.50269024026662,3.295046930322563,91,0,7.845779357385474,895,-4.289486767619676,-5.772875451875197,-9.477410175073915,9.639528694074976,-5.7201697273386625,-8.785143613170138,0.06976831298220695,-0.08647482634644327,0.05963111867029597,-0.023770775000807445,0.06975703001089689,-0.0922350501791992,-33.37627953484096,-15.048778564029874,25.954596354515907,240087710774.94934,902.8576546315924,251.1737560374456,31.98553295144029,47.16815921427988,7.966400540412333,973758431497.8444,963.4192620980526,29.871195338494708,50,832,676,104.97556665965924,7.231252652076892,3.0971641206376943,9.866841703122143,34,1945,1088,66.8652670671053,8.151593491109635,1.7996081564266386,5.225339442471213,48,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
27,71.68762580096038,27.954286684945757,99.55160468586978,89.2160326874549,52.77416154397524,71.99027944943896,97.75072877853876,-3.1356271158340974,-27.831991663806118,885,1,-7.9069497075525375,922,4.861838320049305,-2.112262820572351,2.598965544451408,-3.7384744871839226,8.284535096047595,-0.9409046736522733,-0.01219017073451241,-0.031230551098786696,0.021646290578596045,-0.012684667936651975,0.023182166421029687,0.09167008665107176,-9.687140886245018,-44.2744024330363,14.276185425859389,123025546091.69647,956.8071783154223,21.935031490263892,32.09779450455315,179.03447771920088,46.23193256430355,679398815291.1744,549.242255637174,160.57759728238153,19,452,45,155.83611211358877,9.317519912047768,4.340055763016194,2.449520569597391,16,597,1784,94.41233870166008,0.270532598104436,2.076919901125672,2.5164623775740624,30,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
28,78.40349310424517,4.880798925668813,16.15894017674323,98.51155192640157,90.6121947029212,62.03337406241477,130.02593935486854,-25.198172161662125,-15.858044338250997,419,0,-3.194929220424541,50,2.796639227109816,9.357504407321194,-2.848084429917897,-2.454495796096719,-4.915081003684407,7.940938089334274,0.07427115486716851,0.0033595926783153984,-0.047795318720136204,-0.020577331090365122,0.022086624704862487,-0.013279860463015852,42.24077578872527,57.31140947952102,15.78277644748204,876226235108.567,160.3685590578473,90.88227386338072,50.83447104979564,-171.3333174616937,14.025734876882378,139152017898.3576,235.83648610875963,122.11370364887112,5,920,1126,57.34136000568404,5.640343640561839,6.341757826283035,8.758088314400394,1,810,1684,147.80146629576873,9.132693288818867,4.512057653221431,9.648696108677155,60,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
29,97.44143181932495,-6.299863578831761,67.48082118999349,54.878061226298236,7.302004896636549,3.6499221216692024,126.71921690134509,49.31197790063315,-19.14205944986247,329,1,-5.482938695586197,106,8.745486380624044,-4.319145948942054,1.2235571391449884,-1.339382934816694,6.564966163031897,-3.7344134492959524,-0.06423387588553042,-0.09044450052350728,-0.04017208053992887,0.09531598568598573,0.030598748819677335,0.09814989774023938,-51.22027566177193,-57.49278102965262,44.50295659622148,63471465444.894455,518.2752157178071,62.224985838772184,-79.4659173469172,-79.56743511554978,49.02476351672298,800730787138.9572,887.0252419111096,341.85690590755047,17,1641,1339,35.27208924611105,8.255624830914792,9.939125413866032,7.420832058213872,12,790,196,183.19585791696161,9.303005703129504,3.7034374327493502,0.9903225917016922,24,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
30,93.57555216570633,-19.786378071158637,81.72132126614879,92.11965593386054,32.41240218878747,5.692708899222964,145.59972772874383,20.626562170367023,15.911446996740885,42,0,2.1515534641694334,438,-3.702604392706861,8.111632579518925,-3.9611854841455756,6.076827020814726,-6.334346621565617,-8.898949542396027,-0.025923167711039308,-0.0971486876906778,-0.05567673082064584,-0.05096687835430658,-0.08728377665061204,-0.07711548333681895,5.639362730420245,129.43721179330157,3.7271306945691087,987943850982.726,989.4838686147866,20.99205949983333,-18.806320407577005,101.44200773297462,33.2035029476969,978546564887.0812,640.1061711760331,219.86595814868153,4,1604,1416,135.23918196723756,4.791700902107831,6.875371108484432,7.226110589775104,28,1425,1200,62.239885828673195,8.420566550925816,7.2208150919135905,8.354458165371991,33,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
31,81.17471160125886,30.129601830670964,85.16776553724623,36.53327994722291,48.28145909127388,83.32826132694382,35.15950413502749,22.93813311737655,-26.681434922088755,333,0,5.586443514478459,780,1.27018259897676,-1.7642670369364737,1.500307537672608,9.770242802133811,-8.313826098905555,7.483502917666268,-0.07513467396633058,0.01354107248733534,-0.09947233794936008,0.028883591247369333,-0.09862754490818951,0.0744158493810482,-7.191644074610878,92.02397484085225,39.37887993119853,126926807133.04956,443.4101681948598,17.047184500849127,24.622405886634198,-22.4441192088631,13.511070604544429,452554047475.04736,436.41123710791084,219.24715542224624,9,1495,329,131.03372895739435,6.395018863578478,5.158165596287163,6.142326661131456,31,1518,1291,71.29024710865303,4.486571857544959,7.248097269425112,3.900832184387574,64,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
32,3.1643240731573985,44.85627212963669,72.41586580507251,22.97524734260007,73.30075053107973,67.95751566142427,11.30683397470975,22.342483004315184,12.085663884252632,249,1,0.32329979878769244,354,-9.123218113529074,-1.8134949784883716,0.1019248006777751,-3.1374031295560982,9.031455850044537,-0.2152116582608663,-0.02686542218750146,-0.03123543207848345,-0.0610423866827379,0.032095986079241745,0.04982252462700362,0.028366496176190553,-0.19827999652662243,-136.24890286358203,0.5761291513979749,278413906105.29004,65.48848724605283,90.53203354181986,-27.344382574526136,162.29948144520353,15.944643532725284,749226463091.8507,746.5403812166156,352.0308226854575,7,1577,1773,194.1265445947153,2.551010640305025,8.86752517242194,1.458308701168911,17,1655,1973,197.16177669441814,3.8270710451987267,4.934389726593987,0.37001971275736567,79,1HGCM82633A333231,China,Tesla,Model X,Level 5,0
